#pacId	locusName	transcriptName	peptideName	Pfam	Panther	ec	KOG	KO	GO	Best-hit-arabi-name	Best-hit-arabi-defline	Best-hit-clamy-name	Best-hit-clamy-defline	Best-hit-rice-name	Best-hit-rice-defline
PAC:51212554	Qurub.01G000100	Qurub.01G000100.1	Qurub.01G000100.1												
PAC:51212996	Qurub.01G043700	Qurub.01G043700.1	Qurub.01G043700.1							AT5G60400					
PAC:51213659	Qurub.01G043800	Qurub.01G043800.1	Qurub.01G043800.1	PF01535 PF13041	PTHR24015 PTHR24015:SF658					AT2G27800	Tetratricopeptide repeat (TPR)-like superfamily protein			LOC_Os01g54380	PPR repeat domain containing protein, putative, expressed
PAC:51213660	Qurub.01G043800	Qurub.01G043800.2	Qurub.01G043800.2	PF01535 PF13041	PTHR24015 PTHR24015:SF658					AT2G27800	Tetratricopeptide repeat (TPR)-like superfamily protein			LOC_Os01g54380	PPR repeat domain containing protein, putative, expressed
PAC:51214125	Qurub.01G043900	Qurub.01G043900.1	Qurub.01G043900.1	PF00009 PF03143 PF03144	PTHR23115 PTHR23115:SF157	EC:3.6.5.3		K03231	GO:0003746 GO:0003924 GO:0005525 GO:0005737 GO:0006414	AT1G07920	GTP binding Elongation factor Tu family protein	Cre06.g263450	Putative eukaryotic translation initiation factor 1 alpha	LOC_Os03g08010	elongation factor Tu, putative, expressed
PAC:51211545	Qurub.01G044000	Qurub.01G044000.1	Qurub.01G044000.1	PF00085	PTHR18929 PTHR18929:SF104			K13984	GO:0045454	AT1G07960	PDI-like 5-1	Cre16.g692751	Protein disulfide isomerase	LOC_Os03g17860	OsPDIL5-1 protein disulfide isomerase PDIL5-1, expressed
PAC:51211546	Qurub.01G044000	Qurub.01G044000.2	Qurub.01G044000.2	PF00085	PTHR18929 PTHR18929:SF104				GO:0045454	AT1G07960	PDI-like 5-1	Cre16.g692751	Protein disulfide isomerase	LOC_Os03g17860	OsPDIL5-1 protein disulfide isomerase PDIL5-1, expressed
PAC:51213466	Qurub.01G044100	Qurub.01G044100.1	Qurub.01G044100.1	PF00190	PTHR31189 PTHR31189:SF2				GO:0045735	AT2G28490	RmlC-like cupins superfamily protein			LOC_Os03g21790	cupin domain containing protein, expressed
PAC:51213863	Qurub.01G044200	Qurub.01G044200.1	Qurub.01G044200.1	PF12776	PTHR31704 PTHR31704:SF28									LOC_Os03g41200	retrotransposon protein, putative, unclassified, expressed
PAC:51212015	Qurub.01G044300	Qurub.01G044300.1	Qurub.01G044300.1	PF09810	PTHR14464		KOG4760	K17815	GO:0045145	AT5G60370	(1 of 1) KOG4760 - Uncharacterized conserved protein			LOC_Os05g03200	expressed protein
PAC:51212016	Qurub.01G044300	Qurub.01G044300.2	Qurub.01G044300.2	PF09810	PTHR14464 PTHR14464:SF4				GO:0045145	AT5G60370	(1 of 1) KOG4760 - Uncharacterized conserved protein			LOC_Os05g03200	expressed protein
PAC:51211362	Qurub.01G044400	Qurub.01G044400.1	Qurub.01G044400.1	PF09810	PTHR14464		KOG4760		GO:0045145	AT5G60370	(1 of 1) KOG4760 - Uncharacterized conserved protein			LOC_Os05g03200	expressed protein
PAC:51214063	Qurub.01G044500	Qurub.01G044500.1	Qurub.01G044500.1	PF13238	PTHR12595 PTHR12595:SF0	EC:2.7.4.3	KOG3347	K18532		AT5G60340	P-loop containing nucleoside triphosphate hydrolases superfamily protein	Cre02.g081550	(1 of 1) K18532 - adenylate kinase (AK6, FAP7)	LOC_Os07g22950	adenylate kinase isoenzyme 6, putative, expressed
PAC:51211859	Qurub.01G044600	Qurub.01G044600.1	Qurub.01G044600.1	PF01575	PTHR13078	EC:4.2.1.119				AT5G60335	Thioesterase superfamily protein				
PAC:51211860	Qurub.01G044600	Qurub.01G044600.2	Qurub.01G044600.2	PF01575	PTHR13078	EC:4.2.1.119				AT5G60335	Thioesterase superfamily protein				
PAC:51213171	Qurub.01G044700	Qurub.01G044700.1	Qurub.01G044700.1		PTHR35460					AT1G07910	RNAligase	Cre07.g352800	(1 of 1) PTHR35460:SF1 - TRANSLATION ELONGATION FACTOR EF-1 ALPHA	LOC_Os07g09400	RNA ligase isoform 1, putative, expressed
PAC:51213173	Qurub.01G044700	Qurub.01G044700.2	Qurub.01G044700.2		PTHR35460 PTHR35460:SF1					AT1G07910	RNAligase	Cre07.g352800	(1 of 1) PTHR35460:SF1 - TRANSLATION ELONGATION FACTOR EF-1 ALPHA	LOC_Os07g09400	RNA ligase isoform 1, putative, expressed
PAC:51213172	Qurub.01G044700	Qurub.01G044700.3	Qurub.01G044700.3		PTHR35460 PTHR35460:SF1					AT1G07910	RNAligase	Cre07.g352800	(1 of 1) PTHR35460:SF1 - TRANSLATION ELONGATION FACTOR EF-1 ALPHA	LOC_Os07g09400	RNA ligase isoform 1, putative, expressed
PAC:51213174	Qurub.01G044700	Qurub.01G044700.4	Qurub.01G044700.4		PTHR35460 PTHR35460:SF1					AT1G07910	RNAligase	Cre07.g352800	(1 of 1) PTHR35460:SF1 - TRANSLATION ELONGATION FACTOR EF-1 ALPHA	LOC_Os07g09400	RNA ligase isoform 1, putative, expressed
PAC:51213175	Qurub.01G044700	Qurub.01G044700.5	Qurub.01G044700.5		PTHR35460					AT1G07910	RNAligase	Cre07.g352800	(1 of 1) PTHR35460:SF1 - TRANSLATION ELONGATION FACTOR EF-1 ALPHA	LOC_Os07g09400	RNA ligase isoform 1, putative, expressed
PAC:51213131	Qurub.01G044800	Qurub.01G044800.1	Qurub.01G044800.1	PF01535 PF13041 PF13812	PTHR24015					AT2G28050	Pentatricopeptide repeat (PPR) superfamily protein	Cre01.g048750	PentratricoPeptide Repeat protein		
PAC:51212176	Qurub.01G044900	Qurub.01G044900.1	Qurub.01G044900.1							AT3G45320					
PAC:51212131	Qurub.01G045000	Qurub.01G045000.1	Qurub.01G045000.1	PF12697	PTHR10992 PTHR10992:SF238									LOC_Os03g17900	hydrolase, alpha/beta fold family protein, putative, expressed
PAC:51211504	Qurub.01G045100	Qurub.01G045100.1	Qurub.01G045100.1	PF00999	PTHR32468 PTHR32468:SF23		KOG1650		GO:0006812 GO:0015299 GO:0016021 GO:0055085	AT1G06970	cation/hydrogen exchanger 14				
PAC:51213513	Qurub.01G045200	Qurub.01G045200.1	Qurub.01G045200.1	PF00999	PTHR32468		KOG1650		GO:0006812 GO:0015299 GO:0016021 GO:0055085	AT1G06970	cation/hydrogen exchanger 14				
PAC:51211622	Qurub.01G045300	Qurub.01G045300.1	Qurub.01G045300.1	PF00121 PF00999 PF10536 PF12816	PTHR32468 PTHR32468:SF23	EC:5.3.1.1			GO:0004807 GO:0006812 GO:0008152 GO:0015299 GO:0016021 GO:0055085						
PAC:51212370	Qurub.01G045400	Qurub.01G045400.1	Qurub.01G045400.1	PF00999	PTHR32468 PTHR32468:SF23				GO:0006812 GO:0015299 GO:0016021 GO:0055085	AT1G06970	cation/hydrogen exchanger 14				
PAC:51214073	Qurub.01G045500	Qurub.01G045500.1	Qurub.01G045500.1	PF05970 PF14214	PTHR10492	EC:3.6.4.12	KOG0987		GO:0000723 GO:0003678 GO:0006281			Cre03.g144244	(1 of 3) PF05970//PF14214 - PIF1-like helicase (PIF1) // Helitron helicase-like domain at N-terminus (Helitron_like_N)	LOC_Os10g24940	expressed protein
PAC:51213084	Qurub.01G045600	Qurub.01G045600.1	Qurub.01G045600.1	PF01485 PF13456	PTHR11685 PTHR11685:SF107		KOG1812		GO:0004842 GO:0005515 GO:0008270 GO:0016567	AT5G60250	zinc finger (C3HC4-type RING finger) family protein	Cre03.g150850	(1 of 7) PTHR11685 - RBR FAMILY  RING FINGER AND IBR DOMAIN-CONTAINING	LOC_Os11g01240	IBR domain containing protein, expressed
PAC:51211737	Qurub.01G045700	Qurub.01G045700.1	Qurub.01G045700.1	PF01485 PF13456	PTHR11685 PTHR11685:SF107		KOG1812		GO:0004842 GO:0005515 GO:0008270 GO:0016567	AT5G60250	zinc finger (C3HC4-type RING finger) family protein	Cre03.g150850	(1 of 7) PTHR11685 - RBR FAMILY  RING FINGER AND IBR DOMAIN-CONTAINING	LOC_Os11g01240	IBR domain containing protein, expressed
PAC:51211435	Qurub.01G045800	Qurub.01G045800.1	Qurub.01G045800.1		PTHR36402 PTHR36402:SF1					AT5G49210				LOC_Os11g05120	expressed protein
PAC:51212403	Qurub.01G045900	Qurub.01G045900.1	Qurub.01G045900.1	PF03195	PTHR31301 PTHR31301:SF14					AT2G28500	LOB domain-containing protein 11			LOC_Os03g17810	DUF260 domain containing protein, putative, expressed
PAC:51211808	Qurub.01G046000	Qurub.01G046000.1	Qurub.01G046000.1	PF02142 PF02787 PF13535	PTHR11405 PTHR11405:SF47	EC:6.3.5.5		K01955	GO:0005524 GO:0006807 GO:0046872	AT1G29900	carbamoyl phosphate synthetase B	Cre08.g358580	Carbamoyl phosphate synthase, large subunit	LOC_Os01g38970	carbamoyl-phosphate synthase large chain, putative, expressed
PAC:51211809	Qurub.01G046000	Qurub.01G046000.2	Qurub.01G046000.2	PF02142 PF02787 PF13535	PTHR11405 PTHR11405:SF47	EC:6.3.5.5		K01955	GO:0005524 GO:0006807 GO:0046872	AT1G29900	carbamoyl phosphate synthetase B	Cre08.g358580	Carbamoyl phosphate synthase, large subunit	LOC_Os01g38970	carbamoyl-phosphate synthase large chain, putative, expressed
PAC:51211587	Qurub.01G046100	Qurub.01G046100.1	Qurub.01G046100.1	PF02121	PTHR10658		KOG3668		GO:0005622 GO:0006810					LOC_Os03g17800	phosphatidylinositol transfer protein alpha isoform, putative, expressed
PAC:51211588	Qurub.01G046100	Qurub.01G046100.2	Qurub.01G046100.2	PF02121	PTHR10658		KOG3668		GO:0005622 GO:0006810					LOC_Os03g17800	phosphatidylinositol transfer protein alpha isoform, putative, expressed
PAC:51212492	Qurub.01G046200	Qurub.01G046200.1	Qurub.01G046200.1	PF00385	PTHR24559 PTHR24559:SF186	EC:2.7.7.49 EC:2.7.7.7 EC:3.1.26.4								ChrUn.fgenesh.gene.53	hypothetical protein
PAC:51212982	Qurub.01G046300	Qurub.01G046300.1	Qurub.01G046300.1	PF00385	PTHR24559 PTHR24559:SF186	EC:2.7.7.49 EC:2.7.7.7 EC:3.1.26.4								ChrUn.fgenesh.gene.53	hypothetical protein
PAC:51212314	Qurub.01G046400	Qurub.01G046400.1	Qurub.01G046400.1	PF02121	PTHR10658		KOG3668		GO:0005622 GO:0006810					LOC_Os03g17800	phosphatidylinositol transfer protein alpha isoform, putative, expressed
PAC:51212315	Qurub.01G046400	Qurub.01G046400.2	Qurub.01G046400.2	PF02121	PTHR10658		KOG3668		GO:0005622 GO:0006810					LOC_Os03g17800	phosphatidylinositol transfer protein alpha isoform, putative, expressed
PAC:51212317	Qurub.01G046400	Qurub.01G046400.3	Qurub.01G046400.3	PF02121	PTHR10658		KOG3668		GO:0005622 GO:0006810					LOC_Os03g17800	phosphatidylinositol transfer protein alpha isoform, putative, expressed
PAC:51212316	Qurub.01G046400	Qurub.01G046400.4	Qurub.01G046400.4	PF02121	PTHR10658		KOG3668		GO:0005622 GO:0006810					LOC_Os03g17800	phosphatidylinositol transfer protein alpha isoform, putative, expressed
PAC:51212652	Qurub.01G046500	Qurub.01G046500.1	Qurub.01G046500.1	PF01974 PF02778	PTHR21227 PTHR21227:SF0	EC:4.6.1.16	KOG4685	K15322	GO:0000213 GO:0006388	AT5G60230	splicing endonuclease 2			LOC_Os11g38930	tRNA-splicing endonuclease subunit Sen2, putative, expressed
PAC:51212801	Qurub.01G046600	Qurub.01G046600.1	Qurub.01G046600.1	PF00335	PTHR32191 PTHR32191:SF7				GO:0016021	AT3G45600	tetraspanin3			LOC_Os05g03140	tetraspanin family protein, putative, expressed
PAC:51212679	Qurub.01G046700	Qurub.01G046700.1	Qurub.01G046700.1		PTHR34224 PTHR34224:SF4		KOG1937			AT5G60210	ROP interactive partner 5			LOC_Os05g03120	retrotransposon protein, putative, unclassified, expressed
PAC:51212627	Qurub.01G046800	Qurub.01G046800.1	Qurub.01G046800.1	PF00164	PTHR11652 PTHR11652:SF16		KOG1749	K02973	GO:0003735 GO:0005622 GO:0005840 GO:0006412 GO:0015935	AT5G02960	Ribosomal protein S12/S23 family protein	Cre12.g504200	Cytosolic 80S ribosomal protein S23	LOC_Os03g60400	40S ribosomal protein S23, putative, expressed
PAC:51213254	Qurub.01G046900	Qurub.01G046900.1	Qurub.01G046900.1	PF02701	PTHR31992 PTHR31992:SF8				GO:0003677 GO:0006355	AT2G28510	Dof-type zinc finger DNA-binding family protein				
PAC:51213485	Qurub.01G047000	Qurub.01G047000.1	Qurub.01G047000.1	PF13456	PTHR33033										
PAC:51213314	Qurub.01G047100	Qurub.01G047100.1	Qurub.01G047100.1	PF00800	PTHR21022 PTHR21022:SF1	EC:4.2.1.51 EC:4.2.1.91	KOG2797	K05359	GO:0004664 GO:0008152 GO:0009094 GO:0016597	AT3G07630	arogenate dehydratase 2	Cre06.g261800	Prephenate dehydratase	LOC_Os07g49390	P-protein, putative, expressed
PAC:51212274	Qurub.01G047200	Qurub.01G047200.1	Qurub.01G047200.1	PF02902	PTHR12606 PTHR12606:SF15	EC:3.4.22.68	KOG3246	K08597	GO:0006508 GO:0008234	AT5G60190	Cysteine proteinases superfamily protein	Cre01.g055050	(1 of 1) K08597 - sentrin-specific protease 8 [EC:3.4.22.68] (SENP8, NEDP1, DEN1)	LOC_Os11g01180	ulp1 protease family protein, putative, expressed
PAC:51212275	Qurub.01G047200	Qurub.01G047200.2	Qurub.01G047200.2	PF02902	PTHR12606 PTHR12606:SF15	EC:3.4.22.68	KOG3246	K08597	GO:0006508 GO:0008234	AT5G60190	Cysteine proteinases superfamily protein	Cre01.g055050	(1 of 1) K08597 - sentrin-specific protease 8 [EC:3.4.22.68] (SENP8, NEDP1, DEN1)	LOC_Os11g01180	ulp1 protease family protein, putative, expressed
PAC:51212276	Qurub.01G047200	Qurub.01G047200.3	Qurub.01G047200.3	PF02902	PTHR12606 PTHR12606:SF15	EC:3.4.22.68	KOG3246	K08597	GO:0006508 GO:0008234	AT5G60190	Cysteine proteinases superfamily protein	Cre01.g055050	(1 of 1) K08597 - sentrin-specific protease 8 [EC:3.4.22.68] (SENP8, NEDP1, DEN1)	LOC_Os11g01180	ulp1 protease family protein, putative, expressed
PAC:51212167	Qurub.01G047300	Qurub.01G047300.1	Qurub.01G047300.1	PF01496	PTHR11629 PTHR11629:SF72			K02154	GO:0000220 GO:0015078 GO:0015991 GO:0033179	AT2G28520	vacuolar proton ATPase A1	Cre09.g402500	Vacuolar ATP synthase subunit A	LOC_Os01g61780	vacuolar ATP synthase 98 kDa subunit, putative, expressed
PAC:51212168	Qurub.01G047300	Qurub.01G047300.2	Qurub.01G047300.2	PF01496	PTHR11629 PTHR11629:SF72			K02154	GO:0000220 GO:0015078 GO:0015991 GO:0033179	AT2G28520	vacuolar proton ATPase A1	Cre09.g402500	Vacuolar ATP synthase subunit A	LOC_Os01g61780	vacuolar ATP synthase 98 kDa subunit, putative, expressed
PAC:51211668	Qurub.01G047400	Qurub.01G047400.1	Qurub.01G047400.1	PF13360	PTHR37253 PTHR37253:SF1					AT5G16020	gamete-expressed 3			LOC_Os01g42060	expressed protein
PAC:51211669	Qurub.01G047400	Qurub.01G047400.2	Qurub.01G047400.2		PTHR37253 PTHR37253:SF1					AT5G16020	gamete-expressed 3			LOC_Os01g42060	expressed protein
PAC:51213968	Qurub.01G047500	Qurub.01G047500.1	Qurub.01G047500.1		PTHR13316										
PAC:51212438	Qurub.01G047600	Qurub.01G047600.1	Qurub.01G047600.1	PF00400	PTHR15574 PTHR15574:SF32		KOG0286	K11804	GO:0005515			Cre07.g328600	(1 of 1) K11804 - WD repeat-containing protein 42A (WDR42A)		
PAC:51212590	Qurub.01G047700	Qurub.01G047700.1	Qurub.01G047700.1		PTHR33737 PTHR33737:SF2					AT5G60150					
PAC:51212591	Qurub.01G047700	Qurub.01G047700.2	Qurub.01G047700.2		PTHR33737 PTHR33737:SF2					AT5G60150					
PAC:51213288	Qurub.01G047800	Qurub.01G047800.1	Qurub.01G047800.1		PTHR33527										
PAC:51212342	Qurub.01G047900	Qurub.01G047900.1	Qurub.01G047900.1		PTHR33527 PTHR33527:SF4										
PAC:51213637	Qurub.01G048000	Qurub.01G048000.1	Qurub.01G048000.1		PTHR33527										
PAC:51213143	Qurub.01G048100	Qurub.01G048100.1	Qurub.01G048100.1	PF00854	PTHR11654 PTHR11654:SF19		KOG1237		GO:0005215 GO:0006810 GO:0016020						
PAC:51213497	Qurub.01G048200	Qurub.01G048200.1	Qurub.01G048200.1		PTHR11654 PTHR11654:SF19				GO:0005215 GO:0006810 GO:0016020						
PAC:51213543	Qurub.01G048300	Qurub.01G048300.1	Qurub.01G048300.1	PF00854	PTHR11654 PTHR11654:SF19		KOG1237	K14638	GO:0005215 GO:0006810 GO:0016020	AT3G45660	Major facilitator superfamily protein			LOC_Os05g27304	peptide transporter PTR2, putative, expressed
PAC:51212922	Qurub.01G048400	Qurub.01G048400.1	Qurub.01G048400.1												
PAC:51212060	Qurub.01G048500	Qurub.01G048500.1	Qurub.01G048500.1	PF00854	PTHR11654 PTHR11654:SF19		KOG1237	K14638	GO:0005215 GO:0006810 GO:0016020	AT3G45660	Major facilitator superfamily protein			LOC_Os05g27304	peptide transporter PTR2, putative, expressed
PAC:51213467	Qurub.01G048600	Qurub.01G048600.1	Qurub.01G048600.1	PF00854	PTHR11654 PTHR11654:SF19	EC:3.6.3.26	KOG1237		GO:0005215 GO:0006810 GO:0016020	AT3G45660	Major facilitator superfamily protein			LOC_Os05g27304	peptide transporter PTR2, putative, expressed
PAC:51212141	Qurub.01G048700	Qurub.01G048700.1	Qurub.01G048700.1	PF00854	PTHR11654 PTHR11654:SF19				GO:0005215 GO:0006810 GO:0016020						
PAC:51214257	Qurub.01G048800	Qurub.01G048800.1	Qurub.01G048800.1	PF00854	PTHR11654 PTHR11654:SF19		KOG1237	K14638	GO:0005215 GO:0006810 GO:0016020	AT3G45660	Major facilitator superfamily protein			LOC_Os05g27304	peptide transporter PTR2, putative, expressed
PAC:51214258	Qurub.01G048800	Qurub.01G048800.2	Qurub.01G048800.2	PF00854	PTHR11654 PTHR11654:SF19	EC:3.6.3.26	KOG1237		GO:0005215 GO:0006810 GO:0016020	AT3G45660	Major facilitator superfamily protein			LOC_Os05g27304	peptide transporter PTR2, putative, expressed
PAC:51211903	Qurub.01G048900	Qurub.01G048900.1	Qurub.01G048900.1	PF02362	PTHR31674 PTHR31674:SF1				GO:0003677						
PAC:51213137	Qurub.01G049000	Qurub.01G049000.1	Qurub.01G049000.1	PF00854	PTHR11654 PTHR11654:SF19				GO:0005215 GO:0006810 GO:0016020						
PAC:51214030	Qurub.01G049100	Qurub.01G049100.1	Qurub.01G049100.1												
PAC:51212710	Qurub.01G049200	Qurub.01G049200.1	Qurub.01G049200.1	PF00854	PTHR11654 PTHR11654:SF19	EC:3.6.3.26			GO:0005215 GO:0006810 GO:0016020						
PAC:51212711	Qurub.01G049200	Qurub.01G049200.2	Qurub.01G049200.2	PF00854	PTHR11654 PTHR11654:SF19	EC:3.6.3.26			GO:0005215 GO:0006810 GO:0016020						
PAC:51212712	Qurub.01G049200	Qurub.01G049200.3	Qurub.01G049200.3	PF00854	PTHR11654 PTHR11654:SF19	EC:3.6.3.26			GO:0005215 GO:0006810 GO:0016020						
PAC:51212713	Qurub.01G049200	Qurub.01G049200.4	Qurub.01G049200.4	PF00854	PTHR11654 PTHR11654:SF19	EC:3.6.3.26			GO:0005215 GO:0006810 GO:0016020						
PAC:51212714	Qurub.01G049200	Qurub.01G049200.5	Qurub.01G049200.5	PF00854	PTHR11654 PTHR11654:SF19	EC:3.6.3.26			GO:0005215 GO:0006810 GO:0016020						
PAC:51212715	Qurub.01G049200	Qurub.01G049200.6	Qurub.01G049200.6	PF00854	PTHR11654 PTHR11654:SF19	EC:3.6.3.26			GO:0005215 GO:0006810 GO:0016020						
PAC:51212716	Qurub.01G049200	Qurub.01G049200.7	Qurub.01G049200.7	PF00854	PTHR11654 PTHR11654:SF19	EC:3.6.3.26			GO:0005215 GO:0006810 GO:0016020						
PAC:51213115	Qurub.01G049300	Qurub.01G049300.1	Qurub.01G049300.1	PF00069	PTHR24055 PTHR24055:SF214	EC:2.7.11.24		K04371	GO:0004672 GO:0004713 GO:0005524 GO:0006468	AT3G45640	mitogen-activated protein kinase 3	Cre01.g010000	Mitogen-Activated Protein Kinase		
PAC:51212367	Qurub.01G049400	Qurub.01G049400.1	Qurub.01G049400.1	PF00141	PTHR31356 PTHR31356:SF10	EC:1.11.1.11		K00434	GO:0004601 GO:0006979 GO:0020037 GO:0055114	AT3G09640	ascorbate peroxidase 2	Cre09.g401886	(1 of 1) 1.11.1.5 - Cytochrome-c peroxidase	LOC_Os03g17690	OsAPx1 - Cytosolic Ascorbate Peroxidase encoding gene 1-8, expressed
PAC:51214076	Qurub.01G049500	Qurub.01G049500.1	Qurub.01G049500.1	PF00076 PF14570	PTHR12603 PTHR12603:SF3		KOG2068	K10643	GO:0003676 GO:0005515 GO:0008270	AT5G60170	RNA binding (RRM/RBD/RNP motifs) family protein			LOC_Os12g01190	RNA recognition motif containing protein, putative, expressed
PAC:51214077	Qurub.01G049500	Qurub.01G049500.2	Qurub.01G049500.2	PF00076 PF14570	PTHR12603 PTHR12603:SF3		KOG2068	K10643	GO:0003676 GO:0005515 GO:0008270	AT5G60170	RNA binding (RRM/RBD/RNP motifs) family protein			LOC_Os12g01190	RNA recognition motif containing protein, putative, expressed
PAC:51214010	Qurub.01G049600	Qurub.01G049600.1	Qurub.01G049600.1	PF00847	PTHR32467 PTHR32467:SF29			K09284	GO:0003700 GO:0006355 GO:0007275	AT2G28550	related to AP2.7			LOC_Os05g03040	AP2 domain containing protein, expressed
PAC:51214011	Qurub.01G049600	Qurub.01G049600.2	Qurub.01G049600.2	PF00847	PTHR32467 PTHR32467:SF29				GO:0003700 GO:0006355 GO:0007275	AT2G28550	related to AP2.7			LOC_Os05g03040	AP2 domain containing protein, expressed
PAC:51214012	Qurub.01G049600	Qurub.01G049600.3	Qurub.01G049600.3	PF00847	PTHR32467 PTHR32467:SF28				GO:0003700 GO:0006355 GO:0007275	AT2G28550	related to AP2.7			LOC_Os05g03040	AP2 domain containing protein, expressed
PAC:51214013	Qurub.01G049600	Qurub.01G049600.4	Qurub.01G049600.4	PF00847	PTHR32467 PTHR32467:SF28				GO:0003700 GO:0006355 GO:0007275	AT2G28550	related to AP2.7			LOC_Os05g03040	AP2 domain containing protein, expressed
PAC:51212457	Qurub.01G049700	Qurub.01G049700.1	Qurub.01G049700.1	PF13481	PTHR22942 PTHR22942:SF15	EC:3.6.1.8	KOG1433	K10869	GO:0000724 GO:0003677 GO:0005524 GO:0006281 GO:0008094 GO:0033063	AT2G28560	DNA repair (Rad51) family protein	Cre01.g025300	DNA recombination protein	LOC_Os05g03050	DNA repair protein Rad51, putative, expressed
PAC:51212464	Qurub.01G049700	Qurub.01G049700.2	Qurub.01G049700.2	PF13481	PTHR22942 PTHR22942:SF15	EC:3.6.1.8	KOG1433		GO:0000724 GO:0003677 GO:0005524 GO:0006281 GO:0008094 GO:0033063	AT2G28560	DNA repair (Rad51) family protein	Cre01.g025300	DNA recombination protein	LOC_Os05g03050	DNA repair protein Rad51, putative, expressed
PAC:51212459	Qurub.01G049700	Qurub.01G049700.3	Qurub.01G049700.3	PF08423	PTHR22942 PTHR22942:SF15	EC:3.6.1.8	KOG1433		GO:0000724 GO:0003677 GO:0005524 GO:0006281 GO:0008094 GO:0033063	AT2G28560	DNA repair (Rad51) family protein	Cre01.g025300	DNA recombination protein	LOC_Os05g03050	DNA repair protein Rad51, putative, expressed
PAC:51212463	Qurub.01G049700	Qurub.01G049700.4	Qurub.01G049700.4	PF08423	PTHR22942 PTHR22942:SF15	EC:3.6.1.8	KOG1433		GO:0000724 GO:0003677 GO:0005524 GO:0006281 GO:0008094 GO:0033063	AT2G28560	DNA repair (Rad51) family protein	Cre01.g025300	DNA recombination protein	LOC_Os05g03050	DNA repair protein Rad51, putative, expressed
PAC:51212458	Qurub.01G049700	Qurub.01G049700.5	Qurub.01G049700.5	PF08423	PTHR22942 PTHR22942:SF15	EC:3.6.1.8	KOG1433		GO:0000724 GO:0003677 GO:0005524 GO:0006281 GO:0008094 GO:0033063	AT2G28560	DNA repair (Rad51) family protein	Cre01.g025300	DNA recombination protein	LOC_Os05g03050	DNA repair protein Rad51, putative, expressed
PAC:51212460	Qurub.01G049700	Qurub.01G049700.6	Qurub.01G049700.6	PF13481	PTHR22942 PTHR22942:SF15	EC:3.6.1.8	KOG1433		GO:0000724 GO:0003677 GO:0005524 GO:0006281 GO:0008094 GO:0033063	AT2G28560	DNA repair (Rad51) family protein	Cre01.g025300	DNA recombination protein	LOC_Os05g03050	DNA repair protein Rad51, putative, expressed
PAC:51212461	Qurub.01G049700	Qurub.01G049700.7	Qurub.01G049700.7	PF08423	PTHR22942 PTHR22942:SF15	EC:3.6.1.8	KOG1433		GO:0000724 GO:0003677 GO:0005524 GO:0006281 GO:0008094 GO:0033063	AT2G28560	DNA repair (Rad51) family protein	Cre01.g025300	DNA recombination protein	LOC_Os05g03050	DNA repair protein Rad51, putative, expressed
PAC:51212462	Qurub.01G049700	Qurub.01G049700.8	Qurub.01G049700.8	PF13481	PTHR22942 PTHR22942:SF15	EC:3.6.1.8	KOG1433		GO:0000724 GO:0003677 GO:0005524 GO:0006281 GO:0008094 GO:0033063	AT2G28560	DNA repair (Rad51) family protein	Cre01.g025300	DNA recombination protein	LOC_Os05g03050	DNA repair protein Rad51, putative, expressed
PAC:51212465	Qurub.01G049700	Qurub.01G049700.9	Qurub.01G049700.9	PF08423	PTHR22942 PTHR22942:SF15	EC:3.6.1.8	KOG1433		GO:0000724 GO:0003677 GO:0005524 GO:0006281 GO:0008094 GO:0033063	AT2G28560	DNA repair (Rad51) family protein	Cre01.g025300	DNA recombination protein	LOC_Os05g03050	DNA repair protein Rad51, putative, expressed
